Spindle_Speed_rpm,Feed_mm_per_rev,Depth_of_Cut_mm,Machining_Length_mm,Machining_Time_sec,Operation,Material,Tool_Type
2333,0.341,1.363,156,9.354878947000929,Turning,Brass,Carbide
1825,0.325,0.831,267,31.890189502968397,Milling,Mild Steel,Coated Carbide
1107,0.375,0.414,149,19.704295012054597,Turning,Mild Steel,Coated Carbide
1169,0.365,2.993,184,25.947919226663178,Milling,Brass,Carbide
2462,0.376,1.848,266,22.222286487771164,Milling,Cast Iron,Coated Carbide
1593,0.1,0.741,80,25.004860172907154,Turning,Brass,Carbide
817,0.447,2.701,206,31.90864847259872,Turning,Brass,HSS
2881,0.29,1.771,221,20.40708882310813,Milling,Brass,HSS
1432,0.353,1.867,45,4.995837252316096,Turning,Brass,HSS
2988,0.44,2.718,56,2.444479309278363,Turning,Mild Steel,Carbide
1362,0.363,2.268,157,19.26296757309786,Turning,Cast Iron,Coated Carbide
1384,0.127,1.242,267,90.76907852246103,Milling,Brass,Carbide
2561,0.294,0.606,48,3.1923811230951147,Turning,Brass,Carbide
2014,0.49,0.585,41,2.3974050794278785,Turning,Cast Iron,Coated Carbide
2383,0.061,2.961,217,79.18502825972232,Turning,Mild Steel,Coated Carbide
838,0.402,0.573,160,20.49328683694913,Turning,Brass,Coated Carbide
2838,0.265,0.47,45,4.393079577855991,Milling,Cast Iron,Coated Carbide
1595,0.329,1.707,259,35.81497881529093,Milling,Mild Steel,Coated Carbide
894,0.312,0.677,127,39.597087544452286,Milling,Cast Iron,Carbide
1329,0.321,0.657,13,1.7237197666717878,Turning,Cast Iron,Coated Carbide
1158,0.34,1.526,229,39.54476175114743,Milling,Mild Steel,Coated Carbide
1637,0.484,2.406,93,4.917231737044212,Turning,Brass,Coated Carbide
2510,0.242,0.611,129,13.354500545348543,Turning,Cast Iron,Carbide
603,0.086,0.27,118,127.52054615805488,Turning,Mild Steel,Coated Carbide
2112,0.093,0.298,269,132.26346282702892,Milling,Mild Steel,HSS
2987,0.185,0.519,109,11.801619889780191,Milling,Brass,Carbide
598,0.094,2.668,163,143.838390911182,Turning,Brass,Carbide
1802,0.353,1.55,298,44.5093579180469,Milling,Mild Steel,HSS
1482,0.464,2.893,198,22.948523199951534,Milling,Mild Steel,Carbide
754,0.219,1.639,111,61.17457134106898,Milling,Mild Steel,HSS
1968,0.233,2.344,224,40.090199984546906,Milling,Cast Iron,Carbide
1305,0.116,2.45,45,17.892610662253954,Turning,Brass,HSS
2457,0.356,2.968,136,6.443753372474281,Turning,Brass,Coated Carbide
2793,0.142,2.544,256,46.54299415207926,Turning,Mild Steel,HSS
2900,0.087,0.803,161,37.67734846959844,Turning,Mild Steel,Carbide
1671,0.224,2.729,236,37.37258887581893,Turning,Brass,HSS
2058,0.466,2.616,12,0.6439083228900664,Turning,Mild Steel,Coated Carbide
567,0.166,2.533,79,80.40302250790724,Milling,Mild Steel,HSS
1810,0.381,0.554,257,21.9312464010083,Turning,Brass,HSS
2987,0.401,2.534,121,6.4062988727159516,Turning,Cast Iron,Carbide
1082,0.245,1.314,259,53.97882454761421,Milling,Brass,Coated Carbide
981,0.134,0.777,221,123.0916627645338,Turning,Mild Steel,HSS
1067,0.099,2.022,282,277.2865794545135,Milling,Cast Iron,HSS
2530,0.312,0.247,104,9.316328236332698,Turning,Mild Steel,HSS
2574,0.251,2.778,178,21.77313689335915,Milling,Cast Iron,Coated Carbide
2923,0.407,2.201,62,4.967131565209028,Milling,Mild Steel,HSS
956,0.154,1.728,278,197.5273827533315,Milling,Cast Iron,HSS
541,0.462,0.271,61,13.679927725162708,Turning,Mild Steel,Coated Carbide
2685,0.089,0.671,231,58.979746141997246,Milling,Brass,Carbide
2633,0.088,0.92,195,69.5331534777846,Milling,Cast Iron,Carbide
1750,0.245,1.565,63,10.059623707049683,Milling,Mild Steel,Coated Carbide
2763,0.346,1.893,72,7.092947662916931,Milling,Mild Steel,HSS
1406,0.301,0.798,215,30.52646655671872,Turning,Mild Steel,Carbide
2526,0.238,1.867,294,30.790391889534238,Turning,Cast Iron,Carbide
2143,0.388,1.244,74,4.960520630281902,Turning,Brass,HSS
663,0.317,2.668,51,10.747105760227335,Turning,Brass,Coated Carbide
1949,0.129,2.318,67,12.03380930539701,Turning,Brass,Coated Carbide
605,0.357,0.769,189,53.9112697936813,Turning,Cast Iron,Coated Carbide
2070,0.112,1.799,209,43.17207611670668,Turning,Brass,Carbide
2370,0.117,1.361,103,29.15712697810808,Milling,Cast Iron,Coated Carbide
715,0.102,2.072,156,120.75312240197724,Turning,Brass,HSS
2117,0.359,2.903,124,11.016061611526906,Turning,Cast Iron,Carbide
1717,0.161,1.202,247,76.2098151253608,Milling,Cast Iron,Carbide
565,0.443,0.857,142,32.704673136474014,Turning,Mild Steel,Carbide
2029,0.076,2.654,139,50.39062619477148,Turning,Mild Steel,Coated Carbide
2028,0.336,1.83,126,10.570275387842191,Turning,Cast Iron,Coated Carbide
512,0.096,1.813,97,135.76989544251293,Turning,Mild Steel,HSS
2890,0.249,2.417,271,30.001862293117245,Milling,Cast Iron,Coated Carbide
1644,0.44,2.16,110,6.611943472676066,Turning,Brass,Coated Carbide
1348,0.476,0.845,213,30.34682949057728,Milling,Mild Steel,HSS
796,0.401,1.749,253,51.92764462370191,Milling,Brass,Carbide
2160,0.058,1.397,85,49.08049432313259,Milling,Mild Steel,Coated Carbide
2952,0.114,1.117,294,40.61425960077744,Turning,Brass,Carbide
906,0.321,2.943,92,24.142653323688005,Milling,Cast Iron,Coated Carbide
1294,0.306,1.775,260,45.068699060615124,Turning,Cast Iron,Carbide
2174,0.146,0.461,46,13.947156130439392,Milling,Mild Steel,HSS
2244,0.171,2.957,247,45.98493825719029,Milling,Brass,HSS
807,0.105,2.887,150,146.57829525542684,Turning,Cast Iron,HSS
933,0.311,0.969,232,56.13653024692391,Milling,Mild Steel,Coated Carbide
2734,0.49,0.306,126,5.132007988458308,Turning,Mild Steel,Coated Carbide
1628,0.3,0.888,77,9.112041659665815,Milling,Brass,Coated Carbide
2774,0.376,2.484,27,1.8255112185614069,Milling,Mild Steel,Coated Carbide
1915,0.289,1.691,21,3.155063854967225,Milling,Cast Iron,Carbide
1091,0.376,2.18,15,2.642339154390613,Turning,Mild Steel,HSS
850,0.149,0.316,221,135.23391716870654,Milling,Brass,HSS
1592,0.355,0.611,266,46.89768716987853,Milling,Cast Iron,HSS
2419,0.166,2.268,57,14.604437950057582,Milling,Cast Iron,HSS
2369,0.08,0.279,117,36.53276014232616,Turning,Cast Iron,Coated Carbide
628,0.166,1.415,109,72.06703568061322,Turning,Cast Iron,Carbide
2238,0.133,0.571,12,2.7899542718030017,Milling,Mild Steel,Coated Carbide
2274,0.453,2.756,280,14.13672924335322,Turning,Mild Steel,Coated Carbide
1424,0.335,1.301,222,45.431900980522045,Milling,Mild Steel,HSS
967,0.139,0.233,15,7.0973056627463444,Milling,Brass,Carbide
1256,0.441,0.623,232,21.097595818695932,Turning,Brass,Carbide
2878,0.084,2.331,81,22.938926805635397,Milling,Mild Steel,Coated Carbide
2156,0.371,2.807,61,6.0833342775317,Turning,Cast Iron,HSS
1870,0.357,2.044,286,29.61524467308299,Turning,Mild Steel,HSS
1209,0.367,1.627,168,27.9274344790931,Milling,Cast Iron,Coated Carbide
2017,0.46,0.489,245,11.70555093739054,Turning,Brass,Coated Carbide
1125,0.4,1.984,92,8.55215246529601,Turning,Brass,Coated Carbide
1953,0.458,2.025,229,15.115202209392908,Turning,Mild Steel,Carbide
1871,0.208,0.821,123,24.46662485579567,Milling,Cast Iron,Coated Carbide
2322,0.121,2.904,89,21.12473220704537,Turning,Cast Iron,Carbide
677,0.486,0.485,181,40.21970727590181,Milling,Mild Steel,Coated Carbide
2135,0.262,1.353,205,21.724768662866698,Turning,Mild Steel,Carbide
1237,0.412,2.808,295,27.320871626123093,Turning,Brass,Carbide
2188,0.341,0.245,283,27.832802939048968,Milling,Mild Steel,Coated Carbide
1941,0.29,1.409,239,33.12623973289466,Turning,Cast Iron,HSS
1164,0.05,2.185,229,245.17278251537206,Turning,Cast Iron,Coated Carbide
866,0.164,1.659,94,37.76814434406243,Milling,Brass,Coated Carbide
2671,0.109,2.241,272,87.68793249972241,Milling,Mild Steel,HSS
2114,0.368,1.654,256,27.97847098925721,Milling,Cast Iron,Carbide
2645,0.16,0.638,97,12.913548905707442,Milling,Brass,Coated Carbide
1052,0.24,2.207,177,39.02690530682445,Turning,Mild Steel,Coated Carbide
1326,0.499,0.348,206,13.06879278523139,Turning,Brass,Coated Carbide
2840,0.156,2.724,195,33.23377849474147,Turning,Mild Steel,HSS
2046,0.31,1.068,102,14.122520806757025,Milling,Cast Iron,Carbide
2123,0.407,1.714,254,16.826718076709003,Turning,Cast Iron,Coated Carbide
1576,0.122,2.438,187,56.35650516157594,Turning,Brass,HSS
875,0.173,1.154,45,12.695186014197567,Turning,Brass,Coated Carbide
1465,0.307,1.829,181,28.430032486095616,Milling,Mild Steel,Coated Carbide
1627,0.053,1.989,12,9.56238703930526,Turning,Mild Steel,HSS
1457,0.491,1.794,164,17.902329184331855,Milling,Cast Iron,Coated Carbide
570,0.233,1.138,114,63.08309784345217,Turning,Mild Steel,HSS
1149,0.392,1.485,56,8.124625606000848,Milling,Brass,Carbide
2458,0.237,1.711,180,31.081292641086197,Milling,Cast Iron,HSS
2839,0.168,0.36,256,34.88775203235143,Milling,Brass,Carbide
680,0.073,2.349,162,202.33287607977107,Turning,Mild Steel,Carbide
2384,0.449,2.817,210,11.843089806076625,Turning,Cast Iron,Coated Carbide
2696,0.238,1.353,119,7.689977963254345,Turning,Brass,Coated Carbide
2100,0.102,2.058,256,71.17928017348673,Turning,Brass,HSS
2402,0.493,1.785,30,1.8697969036711883,Turning,Mild Steel,HSS
1030,0.169,0.262,106,38.05955925119863,Milling,Brass,Carbide
1350,0.128,1.462,136,46.056238849811145,Turning,Mild Steel,Carbide
974,0.137,1.501,278,151.88008445748162,Milling,Brass,HSS
979,0.096,2.968,155,123.52827609027706,Milling,Cast Iron,Coated Carbide
947,0.372,1.809,144,24.629504968082017,Milling,Brass,Carbide
903,0.089,0.551,94,71.59639088248967,Turning,Mild Steel,Carbide
1019,0.077,0.22,267,183.1603351970019,Turning,Mild Steel,Coated Carbide
1800,0.063,2.894,132,50.564846742743796,Turning,Brass,Coated Carbide
1593,0.41,0.676,196,27.7443865424055,Milling,Mild Steel,HSS
2020,0.354,2.719,238,18.93102474925272,Milling,Brass,Coated Carbide
1719,0.329,2.609,127,17.34841124272149,Milling,Cast Iron,Coated Carbide
1422,0.051,2.833,178,130.7417974957947,Turning,Mild Steel,Coated Carbide
2777,0.335,2.605,236,19.073033400261238,Milling,Mild Steel,Carbide
2702,0.439,2.838,166,6.0277800315644825,Turning,Brass,Coated Carbide
2100,0.472,1.23,127,10.200611974677248,Milling,Mild Steel,Carbide
1673,0.413,1.966,102,6.340151024017594,Turning,Brass,Coated Carbide
2365,0.425,1.902,124,9.227340176322558,Milling,Mild Steel,Carbide
2825,0.494,2.335,27,1.0287026831664006,Turning,Mild Steel,Coated Carbide
905,0.281,0.861,71,21.14447032194805,Turning,Cast Iron,HSS
766,0.11,2.851,174,118.72392851669815,Turning,Mild Steel,Carbide
1788,0.16,2.917,95,25.963240821455198,Turning,Cast Iron,HSS
513,0.406,2.264,204,96.47157748478314,Milling,Cast Iron,HSS
2172,0.219,1.56,27,3.4140410928248928,Turning,Mild Steel,Carbide
1337,0.197,2.871,247,55.72014158632315,Turning,Mild Steel,Carbide
879,0.476,1.532,65,7.694289362190569,Turning,Brass,Carbide
523,0.096,1.696,252,279.1358042485439,Turning,Mild Steel,Coated Carbide
2083,0.133,1.038,63,17.704543346772436,Milling,Brass,HSS
2290,0.442,1.615,68,3.9965366705779704,Turning,Cast Iron,Coated Carbide
2730,0.461,0.971,119,7.44336443583048,Turning,Cast Iron,HSS
2583,0.38,2.299,214,11.923869671441649,Milling,Brass,Coated Carbide
2557,0.365,2.331,115,9.208910100477748,Milling,Brass,HSS
2066,0.421,1.682,18,1.2895878234530804,Turning,Mild Steel,Carbide
698,0.142,2.191,234,167.892613934679,Milling,Mild Steel,Coated Carbide
2072,0.12,1.341,177,67.42986971259757,Milling,Mild Steel,HSS
787,0.196,2.231,53,22.48641457578835,Milling,Brass,Carbide
2410,0.452,0.609,127,6.239815700549863,Turning,Mild Steel,Coated Carbide
2395,0.484,0.229,128,8.252682987833404,Milling,Brass,HSS
1720,0.499,2.969,24,2.4609807599351705,Milling,Cast Iron,Carbide
2009,0.349,1.088,293,29.44857576442293,Milling,Mild Steel,Coated Carbide
2980,0.319,1.304,213,16.492559040738612,Turning,Mild Steel,HSS
2604,0.351,1.537,47,2.477357593718482,Turning,Brass,Carbide
1195,0.061,1.094,12,11.066300302722404,Milling,Mild Steel,Coated Carbide
2561,0.415,0.99,111,7.670884448140614,Milling,Cast Iron,Coated Carbide
2910,0.47,0.681,230,10.581868114728602,Turning,Mild Steel,Carbide
898,0.178,2.308,170,64.56813867429359,Turning,Cast Iron,Coated Carbide
2116,0.185,2.357,102,17.842300430317437,Milling,Mild Steel,Coated Carbide
587,0.302,1.605,178,74.32541739077,Turning,Mild Steel,HSS
2454,0.06,1.23,153,50.001139332172336,Turning,Brass,Carbide
1183,0.439,2.099,146,16.416240414721035,Turning,Cast Iron,Coated Carbide
2206,0.366,0.829,249,24.21379877153108,Turning,Cast Iron,HSS
2345,0.2,1.599,78,7.7458949987960715,Turning,Brass,Carbide
528,0.414,2.127,101,37.69778736540014,Milling,Mild Steel,Carbide
1018,0.28,2.788,269,65.94950241855418,Turning,Mild Steel,HSS
1414,0.485,2.896,238,15.436328504851085,Turning,Brass,Coated Carbide
903,0.273,1.71,260,103.71193032344462,Milling,Cast Iron,HSS
2133,0.249,2.421,112,10.151593079548233,Turning,Brass,Carbide
2788,0.067,1.032,184,60.4114737640524,Milling,Brass,Carbide
1819,0.229,1.512,279,66.39459518417542,Milling,Cast Iron,HSS
2223,0.352,0.497,273,27.00453509857455,Turning,Cast Iron,HSS
1884,0.407,1.124,176,10.908580822029855,Turning,Brass,Carbide
624,0.356,1.595,103,20.741167630988503,Turning,Brass,Coated Carbide
2064,0.485,2.983,85,5.205269630814777,Milling,Brass,Carbide
2219,0.358,1.245,140,10.67901515256469,Turning,Mild Steel,Carbide
949,0.351,0.402,78,12.977452603945558,Milling,Brass,Coated Carbide
1515,0.073,2.506,298,154.93076163140853,Milling,Brass,Coated Carbide
2759,0.42,0.451,269,23.79911616426496,Milling,Cast Iron,HSS
1947,0.479,1.425,239,20.97675763317488,Turning,Cast Iron,HSS
2018,0.339,2.054,202,22.28867278961557,Turning,Cast Iron,HSS
717,0.14,1.037,292,266.008954629591,Milling,Mild Steel,HSS
2550,0.139,1.88,140,29.658173389577613,Turning,Mild Steel,HSS
1268,0.442,1.657,251,27.134228217681354,Turning,Cast Iron,Coated Carbide
2202,0.115,2.974,115,33.044180271303944,Turning,Mild Steel,HSS
617,0.456,0.327,263,58.383666359497845,Turning,Mild Steel,Carbide
1062,0.405,1.413,192,38.26527647238543,Milling,Cast Iron,Carbide
2232,0.058,2.307,155,73.43275750417207,Milling,Brass,Carbide
1148,0.328,1.428,172,28.068756753762727,Turning,Mild Steel,Carbide
1299,0.332,0.945,140,25.79001887050282,Milling,Mild Steel,Carbide
2791,0.409,0.346,195,13.37873843986484,Turning,Cast Iron,HSS
2818,0.33,2.034,60,5.098905076849662,Milling,Cast Iron,Coated Carbide
1512,0.24,0.569,181,29.30594880596062,Turning,Mild Steel,Carbide
1601,0.208,1.2,189,53.97094306174413,Milling,Mild Steel,HSS
950,0.242,1.455,256,82.85429909251019,Milling,Cast Iron,Coated Carbide
1958,0.447,0.768,87,6.465130500394649,Milling,Brass,Carbide
577,0.095,0.295,76,114.06139177075187,Milling,Cast Iron,Carbide
1913,0.414,2.425,228,20.133606154527758,Turning,Mild Steel,HSS
2847,0.269,0.955,58,4.570852739856266,Turning,Cast Iron,Coated Carbide
858,0.288,2.726,69,16.346016362840956,Milling,Brass,Coated Carbide
616,0.311,2.149,121,47.98886209358715,Milling,Cast Iron,Coated Carbide
1453,0.485,1.489,95,10.260246609940573,Milling,Cast Iron,Coated Carbide
2726,0.062,1.746,128,76.56482691308538,Milling,Cast Iron,HSS
2388,0.054,1.7,210,91.01616877411182,Turning,Brass,HSS
606,0.094,1.08,54,74.74138317016141,Milling,Mild Steel,Carbide
1158,0.094,1.369,91,49.383263624092756,Turning,Mild Steel,Carbide
1229,0.26,2.834,16,3.2587098410874034,Milling,Brass,Carbide
1344,0.098,2.53,117,47.32862223510154,Turning,Mild Steel,Coated Carbide
2757,0.364,1.217,81,6.584488708532275,Milling,Cast Iron,Carbide
805,0.094,2.029,214,216.40920839056903,Turning,Cast Iron,HSS
2597,0.194,1.401,214,37.629217746494476,Milling,Cast Iron,Carbide
2436,0.377,2.839,141,8.087161440269321,Turning,Mild Steel,Coated Carbide
683,0.247,0.758,10,4.308786142157451,Milling,Brass,HSS
1192,0.361,2.018,223,45.398262333628566,Milling,Cast Iron,Carbide
1046,0.305,1.671,173,42.02447881447493,Milling,Mild Steel,Carbide
1988,0.104,2.131,293,99.38800057700846,Turning,Mild Steel,HSS
2499,0.174,0.68,77,10.512709028826306,Turning,Mild Steel,Carbide
2206,0.086,2.25,249,114.41895881581925,Milling,Cast Iron,Carbide
2907,0.078,2.357,299,78.1194074691818,Turning,Mild Steel,Carbide
1037,0.1,2.525,114,81.58730767805766,Turning,Mild Steel,HSS
2236,0.055,0.337,10,5.909008832117933,Milling,Brass,HSS
2402,0.202,1.97,225,34.67969058293742,Turning,Mild Steel,HSS
1230,0.354,1.542,298,51.30817868528304,Turning,Mild Steel,HSS
2224,0.476,1.796,94,5.807747293560194,Milling,Brass,Carbide
810,0.166,0.716,180,136.39311591080104,Milling,Cast Iron,HSS
579,0.438,1.401,193,53.94792449293992,Milling,Mild Steel,Coated Carbide
2748,0.424,1.464,209,8.424031518197719,Turning,Brass,Carbide
1786,0.297,2.623,20,3.981219989248027,Milling,Cast Iron,HSS
1695,0.073,1.544,161,54.65974245188914,Turning,Brass,Coated Carbide
513,0.177,2.083,293,268.2552118147547,Milling,Cast Iron,Carbide
2440,0.216,2.504,156,29.405733626871122,Milling,Cast Iron,HSS
1650,0.488,1.549,12,0.8148411253427669,Turning,Mild Steel,Coated Carbide
2818,0.172,1.099,300,28.578987785195817,Turning,Brass,Carbide
1060,0.311,1.722,89,15.268901395011515,Turning,Mild Steel,Coated Carbide
1200,0.436,2.875,116,13.454549191959726,Turning,Cast Iron,Coated Carbide
2821,0.168,0.597,249,34.09706292851421,Milling,Brass,Carbide
2339,0.427,0.355,281,19.198901672402897,Milling,Mild Steel,Coated Carbide
1951,0.332,1.952,66,7.8405133362901775,Milling,Brass,HSS
953,0.269,2.667,182,58.42980127002874,Milling,Cast Iron,Carbide
1074,0.338,0.986,130,25.257717864610505,Turning,Mild Steel,HSS
539,0.418,1.142,71,25.47597093313968,Milling,Cast Iron,Coated Carbide
2976,0.207,1.203,250,30.52887158894066,Milling,Mild Steel,Carbide
661,0.156,2.81,98,70.85947183081034,Turning,Mild Steel,HSS
1779,0.459,2.65,239,20.044919280731282,Turning,Cast Iron,Carbide
769,0.415,0.294,187,35.03262649780591,Milling,Brass,Carbide
2110,0.155,2.183,69,14.136608142474847,Turning,Cast Iron,Carbide
816,0.436,2.859,107,22.476772604335615,Milling,Mild Steel,Carbide
758,0.45,0.849,92,14.687930805781475,Turning,Mild Steel,Coated Carbide
2457,0.209,1.827,103,10.310994981252621,Turning,Mild Steel,Coated Carbide
2840,0.299,0.841,188,11.770082181663671,Turning,Mild Steel,Coated Carbide
1597,0.238,2.695,24,3.558950160004317,Milling,Brass,Coated Carbide
800,0.467,2.362,88,9.978826856808169,Turning,Brass,Coated Carbide
1041,0.358,2.411,152,24.799939280823477,Milling,Brass,Carbide
2237,0.202,1.219,249,44.54681461744889,Milling,Cast Iron,Coated Carbide
2286,0.466,1.167,50,3.918428998974089,Milling,Cast Iron,Carbide
581,0.464,2.923,90,15.258942624781486,Turning,Brass,Carbide
1431,0.362,2.78,187,20.989774223732926,Turning,Cast Iron,Coated Carbide
692,0.468,1.728,279,66.3751398784414,Milling,Brass,HSS
2215,0.152,0.757,116,18.46883667809299,Turning,Mild Steel,Coated Carbide
2912,0.41,2.569,236,14.127623870551538,Milling,Mild Steel,Coated Carbide
2212,0.369,2.646,285,24.881562299426715,Milling,Brass,HSS
2095,0.481,2.889,184,10.946577600453168,Milling,Brass,Carbide
675,0.383,1.35,12,2.5872244319072,Milling,Brass,Coated Carbide
772,0.083,1.967,152,186.57685300069676,Milling,Mild Steel,Carbide
1174,0.246,2.4,116,18.976279686956985,Turning,Brass,Carbide
1958,0.354,0.566,174,17.82530701942631,Turning,Mild Steel,HSS
1915,0.236,1.448,21,2.9868176069236507,Milling,Brass,Carbide
1241,0.29,2.814,94,25.27823258955732,Milling,Mild Steel,HSS
2919,0.322,2.212,200,16.2901724152941,Turning,Cast Iron,HSS
983,0.311,2.059,54,13.26165673914145,Milling,Brass,HSS
1654,0.14,1.197,251,77.30801535868196,Turning,Mild Steel,HSS
1981,0.294,0.313,76,10.559511528145295,Milling,Cast Iron,Coated Carbide
2967,0.281,1.286,248,17.00466441676716,Turning,Brass,HSS
2725,0.322,0.729,10,1.185630621106712,Milling,Cast Iron,HSS
1300,0.196,2.788,294,57.41851068710778,Turning,Brass,Carbide
2291,0.38,2.744,140,13.491766800295881,Milling,Cast Iron,Carbide
598,0.5,2.771,251,38.70481755875943,Turning,Brass,Carbide
1179,0.182,0.467,103,39.89970788992273,Turning,Cast Iron,HSS
1222,0.177,0.252,231,59.05294361484216,Turning,Mild Steel,Coated Carbide
2746,0.398,0.988,80,5.613607876454652,Turning,Cast Iron,HSS
937,0.374,2.308,246,42.621446225128246,Milling,Brass,Carbide
2661,0.065,0.246,253,91.13370677292198,Turning,Mild Steel,Carbide
971,0.226,0.387,110,23.25725944332605,Turning,Brass,Carbide
2515,0.066,2.123,132,83.85915590249405,Milling,Cast Iron,HSS
2044,0.463,1.167,176,9.179177644008533,Turning,Brass,Carbide
1979,0.407,0.373,159,14.32789185732102,Turning,Mild Steel,HSS
1489,0.431,2.834,57,3.6981027259749966,Turning,Brass,Coated Carbide
599,0.059,2.061,97,153.46847135195915,Milling,Brass,Coated Carbide
1333,0.373,2.458,140,21.423326646915967,Milling,Brass,HSS
2091,0.31,2.948,117,8.415833310336552,Turning,Brass,Carbide
2705,0.206,1.558,49,6.635603914299362,Turning,Mild Steel,HSS
2355,0.413,2.898,114,7.178816377273467,Turning,Cast Iron,Coated Carbide
2976,0.192,2.793,111,14.501160553753596,Milling,Brass,HSS
2673,0.41,0.348,150,9.838455026248646,Milling,Brass,HSS
2762,0.092,1.321,168,52.506469535808776,Milling,Cast Iron,Coated Carbide
2100,0.127,2.785,244,53.67191265833617,Turning,Brass,HSS
1146,0.443,0.871,205,25.184284719803163,Turning,Cast Iron,Coated Carbide
1563,0.153,1.573,157,32.37450325082729,Turning,Brass,Carbide
1740,0.112,2.446,167,54.722268332716325,Turning,Cast Iron,Carbide
2710,0.208,0.298,55,6.662320298076467,Turning,Cast Iron,Carbide
2064,0.333,1.328,125,7.527396630697387,Turning,Brass,Coated Carbide
2837,0.052,1.298,205,80.6024324065546,Turning,Cast Iron,Coated Carbide
2913,0.477,2.78,106,6.763222849820969,Milling,Cast Iron,Carbide
1354,0.288,0.58,84,11.865151579669933,Turning,Mild Steel,Coated Carbide
1772,0.424,0.308,244,14.454802388071426,Turning,Brass,Coated Carbide
2045,0.465,0.57,102,8.025493860024897,Turning,Mild Steel,HSS
518,0.446,0.354,178,50.34113831870793,Turning,Cast Iron,Carbide
2862,0.466,1.784,274,16.50465792931516,Milling,Mild Steel,Carbide
559,0.174,1.664,201,158.0218223921451,Milling,Brass,HSS
1173,0.289,2.066,72,14.662485630513277,Milling,Mild Steel,Coated Carbide
537,0.35,1.596,258,80.68581318472609,Turning,Cast Iron,Coated Carbide
2873,0.195,0.452,232,25.359590611031187,Turning,Mild Steel,Carbide
2803,0.083,1.832,189,55.07047898062575,Turning,Cast Iron,Carbide
2232,0.433,1.671,143,15.348956749227728,Milling,Cast Iron,HSS
2188,0.496,1.155,297,16.16374271086582,Turning,Mild Steel,Carbide
2272,0.074,1.437,111,50.597982749684256,Milling,Brass,HSS
1466,0.264,1.625,221,55.23944847200574,Milling,Mild Steel,HSS
2628,0.387,1.379,187,12.613546590808275,Turning,Cast Iron,Carbide
1599,0.217,2.428,56,11.885239494063304,Milling,Brass,HSS
2779,0.133,1.809,81,11.911720680063118,Turning,Mild Steel,Coated Carbide
907,0.397,2.903,119,14.761154459994822,Turning,Brass,Coated Carbide
1220,0.066,1.892,276,283.2389128703079,Milling,Cast Iron,Carbide
1523,0.135,1.407,111,35.8719337482185,Turning,Cast Iron,Carbide
1143,0.141,0.271,297,100.12796115674973,Turning,Mild Steel,Coated Carbide
2007,0.22,1.363,264,32.231085151073756,Turning,Mild Steel,Coated Carbide
1399,0.113,2.018,237,73.84516487241844,Turning,Brass,Carbide
1118,0.19,2.798,293,107.28911064640157,Turning,Cast Iron,HSS
1338,0.333,2.593,108,16.138587819690205,Turning,Cast Iron,Carbide
1541,0.26,1.461,256,41.694375216059655,Turning,Cast Iron,Carbide
2574,0.4,2.925,35,1.5577465287031755,Turning,Brass,Carbide
2950,0.487,2.999,260,14.234694990585954,Turning,Cast Iron,HSS
1336,0.165,0.973,263,94.56673003372582,Turning,Cast Iron,HSS
1960,0.24,0.325,270,35.73526627963014,Turning,Cast Iron,Coated Carbide
2772,0.24,2.426,175,18.69914884719196,Milling,Mild Steel,Coated Carbide
595,0.376,2.847,43,10.3831544067017,Turning,Mild Steel,Coated Carbide
1357,0.426,2.486,257,42.013915863211324,Milling,Mild Steel,HSS
2151,0.306,2.142,107,9.204783633727816,Turning,Cast Iron,Coated Carbide
1686,0.176,0.438,61,11.750169638697319,Turning,Cast Iron,Coated Carbide
706,0.193,0.206,154,56.9384965068425,Turning,Brass,Carbide
826,0.229,2.908,102,41.25031170513831,Milling,Mild Steel,Carbide
872,0.342,2.211,288,49.97879943602494,Turning,Mild Steel,Coated Carbide
2068,0.094,1.409,52,20.642110799126915,Milling,Brass,HSS
568,0.312,1.857,71,31.4993790174513,Milling,Cast Iron,Coated Carbide
1876,0.257,1.487,196,23.265386097268706,Turning,Brass,HSS
995,0.179,0.387,56,20.940026878842684,Turning,Cast Iron,Carbide
3000,0.336,0.746,112,6.74623640312006,Turning,Mild Steel,Carbide
660,0.314,0.623,140,52.299854682400806,Turning,Cast Iron,HSS
2571,0.439,1.509,67,5.112219833194973,Milling,Cast Iron,Carbide
1694,0.475,0.236,135,7.82473147355326,Turning,Brass,Carbide
1223,0.42,1.154,75,9.05699776605683,Turning,Mild Steel,Carbide
1743,0.289,0.221,124,14.386329999970643,Turning,Cast Iron,Coated Carbide
715,0.07,0.44,195,168.26828600805766,Turning,Brass,Coated Carbide
1372,0.441,0.568,231,20.361587642968423,Turning,Mild Steel,Coated Carbide
2398,0.467,0.474,234,17.067549469673256,Turning,Cast Iron,HSS
2497,0.484,2.873,281,13.95566834332349,Milling,Brass,Carbide
2188,0.468,2.887,261,20.002309239239963,Milling,Brass,HSS
2978,0.411,1.041,132,4.563635452369179,Turning,Brass,Coated Carbide
574,0.476,1.999,176,40.33385680865566,Milling,Brass,Carbide
2624,0.274,2.805,53,4.14212193817462,Turning,Mild Steel,Coated Carbide
2912,0.136,1.653,174,34.21035349781483,Milling,Mild Steel,Carbide
1079,0.358,1.041,105,16.454134877314033,Turning,Cast Iron,Coated Carbide
